ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
11138.png,-1.4097936,-0.9603054,-1.1766679,0.8912312,-0.75786823,-0.8492676,-1.4830456,-1.6408222,1.5538833,1.3888149,-1.8016043,2.2713673
11139.png,-0.14157264,-0.5542995,-0.26085523,-0.8606705,0.29758078,-0.77841216,4.902511,-0.67249566,-0.2905032,-0.11433287,-0.41836846,-0.6116334
11140.png,-0.8287067,1.0099366,-0.7922721,4.0119057,-0.984284,0.107079715,-0.767799,-0.74652475,0.16014154,-1.0712473,-1.3790174,-0.8083543
11141.png,3.2994642,-1.1391065,-0.7153492,-0.2451252,-0.79072237,-1.0276402,-0.006402351,2.2412443,0.07830671,-0.52972066,-0.5486433,-0.28760102
11142.png,0.18092343,-1.7060649,-1.4081042,2.2654796,-0.056979626,-1.3348565,-0.3262624,-0.43763205,0.66632676,2.2240307,-1.0958139,-0.5006373
11143.png,-0.46803814,-0.7101758,4.699334,0.22458994,-0.67335564,-0.61974025,-0.6649016,-0.39116818,-0.0040762797,-0.7284808,-0.35640317,-0.6673994
11144.png,-0.78401494,-0.64072216,0.02604562,4.169786,-1.0458224,0.28404665,-0.98003143,-0.58918303,-0.38415924,-0.82532305,-1.2096568,-0.66460687
11145.png,-0.7072145,-0.54965484,4.5079165,0.14342305,-0.62692964,-0.79106826,-0.87788975,-0.84385896,0.28150365,-0.9823376,-0.6057204,-0.3622389
11146.png,-1.0741713,-0.84863496,3.0055542,3.1814287,-0.8718145,-0.62065506,-0.9531988,-0.52877307,0.043652162,-1.1934333,-1.030976,-0.98644376
11147.png,-0.44823325,-0.7311611,4.131833,0.229682,-0.941476,-0.20969915,-0.78678775,-0.6910002,0.14601596,-1.0979993,-0.725695,-0.6548843
11148.png,-0.36645675,-1.2850876,-1.1431222,3.167627,-0.694743,0.46532938,-1.650013,-0.9576675,-0.12109491,1.5105247,-0.51595336,-0.53721374
11149.png,-1.0324142,-0.4590161,-1.5360358,0.45430177,0.14724547,-1.4490927,-0.79553664,-1.8113545,3.15908,2.5016963,-0.52618873,0.79615176
11150.png,-0.6522027,-1.5193291,-0.6127709,3.8732412,-1.0594482,0.33192325,-1.3239392,-0.75112313,0.39299685,-0.41767848,-1.0455635,-0.6496145
11151.png,-0.8576436,-0.80366784,-0.7946204,0.51063055,-0.34747097,-0.7461665,-0.46923634,-1.1009476,1.1824014,4.3920803,-0.96360564,-0.41926894
11152.png,-1.0584606,-0.65649843,-0.44608653,3.2182462,-1.0207868,0.17278601,-1.0262494,-1.4759196,1.5744407,-0.8684179,-1.334951,0.2637038
11153.png,-1.5090834,-0.36296088,-1.1753063,2.101618,-0.26660046,-1.7045048,-0.90262175,-1.6607761,1.160486,2.3792362,-1.3625479,0.39251643
11154.png,-0.8354933,-0.20642993,-0.33147877,1.2876456,-0.24227758,-1.3893878,-0.4004978,-1.8254627,3.5121088,0.45029312,-1.3605689,0.42238703
11155.png,-0.63371646,-0.2548897,-0.38172215,4.20783,-0.86534864,0.09951922,0.111517236,-0.5009956,0.5601323,-1.2815018,-1.0988199,-0.74692214
11156.png,-0.69473225,-0.10692556,-0.5929023,0.1228225,0.22877863,-1.1296669,-0.29879934,-1.0429252,2.9305665,1.5678217,-1.0664365,0.0966977
11157.png,-0.3464508,-1.5659614,-1.0110878,1.2504429,-1.1187434,3.1675615,-1.1550189,-1.0724117,1.6210206,-1.6846948,-0.66830504,-0.8290109
11158.png,-0.054899633,-0.6567666,-0.13941783,-0.820377,0.5873819,-0.5703246,4.9702063,-0.77049094,-0.7906749,-0.046052903,-0.25273657,-0.8036097
11159.png,-0.18918431,-0.7675597,-0.99475026,1.5521271,0.124553695,-0.8169763,-0.2019039,-1.7034845,2.623621,0.47306675,-1.1174674,-0.47704738
11160.png,-0.9271293,-1.1026154,-0.25599474,3.155919,-1.0335468,2.1187782,-0.9871527,-0.5849051,-0.03404966,-1.1457609,-1.2422209,-0.93160844
11161.png,-1.0853279,-0.84450823,-0.058028102,4.2247972,-1.0953152,0.21407843,-0.66736126,-0.9157961,0.57391524,-0.8432173,-1.1997044,-1.0250676
11162.png,-1.1965942,0.08559525,-0.64658284,0.9055559,1.5862683,-1.0223446,-1.0091345,-1.5337763,3.6697927,-0.5326168,-0.26011732,0.14364338
11163.png,-0.057284087,-0.4443959,-0.34118432,-0.9709528,0.13621709,-0.51629853,4.743499,-0.4585857,-0.4336719,-0.007318847,-0.28330654,-0.8424882
11164.png,-0.756751,-0.4873063,-0.5671473,0.29049075,0.108092256,-1.0595372,-1.3492041,-0.85913736,1.0355293,3.946486,-0.20658132,-0.10283074
11165.png,-0.36736354,-1.0908935,-0.6005647,-0.6673482,-0.6041174,4.5592055,-0.48656377,-0.09393498,0.2164406,-1.0425949,0.004685499,-0.79074067
11166.png,-0.58650064,-1.7317736,-0.99414957,-0.01824677,-1.0902367,0.15088709,-0.7733007,-1.4810443,0.4505782,-0.87424695,-1.0972772,4.2984304
11167.png,-0.48811853,-1.0127375,-0.87623197,0.41719264,-1.2272856,-0.6244642,1.4707084,-1.3278968,2.5228493,0.32078975,0.06921567,0.18147683
11168.png,-0.797669,-0.9423795,-0.25518942,4.272787,-0.9334477,0.12710525,-0.38049027,-0.60349447,-0.17636262,-0.8291162,-1.3587565,-0.73096836
11169.png,-0.86097676,-1.5107191,-0.66646665,1.8306859,-0.91177076,0.6914259,-1.2269025,-1.245748,0.9672431,-1.6678087,-1.4312406,3.6673956
11170.png,-0.07891342,-1.1134696,-1.0607332,-0.3934086,-0.80827147,3.8223372,-0.39959046,-0.85989815,1.0682195,-0.74342775,-0.25765914,-0.798273
11171.png,-0.34280238,-1.1168127,-0.82292414,-1.0931098,0.43399274,-0.8145175,3.3201194,-1.40151,-0.079725415,-0.25349137,-1.2873677,-0.25499648
11172.png,-0.2870128,-0.5468277,1.7217116,-0.6064501,-1.2066823,2.4088392,-1.1029975,-1.1115555,0.88073224,-1.2343793,-0.3990721,-0.7629704
11173.png,-0.41268367,-1.5976872,-0.76312965,-0.54299295,-0.7533219,-0.009490937,0.10200481,-0.9681083,0.27136713,-1.0908854,-1.0259719,4.134304
11174.png,4.7893324,-0.75359327,-0.87991464,-0.37506288,-0.14437148,-0.1832478,-0.04373613,0.3990379,-0.16606039,-0.18444322,-0.3627626,-0.36394006
11175.png,4.8732667,-0.8073616,-0.69764376,-0.59320945,-0.025615945,-0.5000824,0.046291374,0.70773673,-0.53757143,0.121744454,-0.3467698,-0.0379097
11176.png,-0.3859672,-1.090548,-1.0268261,0.01773788,-0.40636605,4.3067803,-0.6307938,-0.4293952,1.6321771,-1.4164281,-0.39354396,-0.6950504
11177.png,-0.17112558,-1.3466761,-0.11117708,2.6380916,-0.56801003,0.3173332,-0.07649076,-0.079554126,-0.7236547,-0.85885566,-0.8794142,-0.37744284
11178.png,-1.2031051,-1.2059048,-1.2679069,1.1490595,-0.833975,-0.06959611,-1.1314951,-1.8335891,1.3465648,-0.31619072,-1.4643582,3.1281466
11179.png,-1.0502863,-0.7161367,4.239663,0.20117487,-0.52125823,-1.1226693,-0.27623147,-0.9077653,1.3232651,-1.0086789,-0.5243193,-0.45437157
11180.png,0.08070868,-1.1272544,-0.6480903,-0.92954665,-0.68630636,4.4818134,-0.18858534,-0.32285276,0.24447912,-0.8225396,-0.010902017,-0.68133247
11181.png,3.9878259,-0.7945088,-0.88237756,0.020547591,-0.40105593,-0.7337841,-0.0628168,2.1381884,-1.0015422,-0.13375814,-0.6721382,-0.55446434
11182.png,-0.5579837,-0.686432,-1.6087129,0.103373356,0.54144585,-1.2496709,-0.8292922,-1.1026596,2.16259,3.719343,-0.9831937,0.25937456
11183.png,-0.667938,-0.95883715,-1.0102215,2.5790381,-1.2945181,0.20295694,-1.4176714,-1.6401278,1.5819826,-0.19452001,-1.4725797,0.12746075
11184.png,-0.72369736,-1.6658504,-1.0742779,0.5994644,-0.9230534,-0.04053139,-1.0294905,-1.8101234,1.7071105,-0.9594499,-1.4376485,3.0379114
11185.png,-0.69200516,-0.6960614,-0.5606849,0.3044436,-0.24508667,-0.6879355,-0.865897,-0.771972,-0.13825747,4.3997726,-0.49730426,0.32823694
11186.png,-0.9280342,-0.62047476,-0.021643192,3.7440856,-1.010323,0.31241572,-0.30300176,-1.1351559,0.30791733,-0.87552744,-1.4059216,-0.9425154
11187.png,4.662041,-0.76629186,-0.6441046,-0.89307666,-0.43333793,-0.87619007,-0.17810272,2.1421123,-0.84449345,0.12676808,0.021452263,-0.54516304
11188.png,-0.7549387,-1.643734,-0.698959,0.99902403,-0.974772,-0.104301676,-1.0914063,-1.1737192,0.5359205,-1.0731847,-1.1715438,3.7415931
11189.png,-0.1972206,-0.83771133,-0.21725643,-0.16207841,-0.04892718,-0.36606246,-0.45155028,-0.42590785,-0.7290619,4.185208,-0.33976215,-0.22600845
11190.png,-0.12912565,-0.98288375,-1.3542564,0.57679856,-0.5424325,1.2441272,-0.57043254,-1.2212512,2.5262878,0.83931696,-1.0942644,-0.5783935
11191.png,-0.50958174,-0.45517975,-0.8932488,1.6259472,-0.6725075,0.57025385,-0.21635301,-1.739213,2.7035093,-0.17900288,-1.0005109,-0.39273697
11192.png,0.16399205,-2.1182394,-0.39168635,-0.70664907,0.11172941,-1.0001128,0.30804887,-1.7388265,3.31239,1.3886747,0.6457753,0.07617591
11193.png,-0.7383779,-1.6325877,-1.0630411,1.9293618,-0.69857126,-0.067819804,-1.5191891,-1.390781,0.5330164,1.1999949,-1.2949505,2.227204
11194.png,-0.5221115,-1.5557988,-1.3968875,1.0832587,-1.1832675,1.1176181,-1.1773707,-1.417615,2.019419,-1.1008792,-1.0140353,1.7762333
11195.png,-0.96297276,-0.86895573,-0.15713435,3.335844,-1.1373308,-0.033709504,-0.6395512,-1.2301784,1.4641112,-0.49639642,-1.1697943,-0.2634251
11196.png,-0.19321257,-0.9778333,-0.8098134,-0.9851899,-0.45711964,4.285833,-0.04813072,-0.28257558,0.7094201,-1.1105113,-0.2712516,-0.5647416
11197.png,-1.283881,-0.9119096,2.6323984,2.5466673,-1.0833335,-0.6060045,-0.31405175,-1.0289791,0.559456,-1.0495391,-0.59249437,-0.46009764
11198.png,-0.54572743,-1.5370197,-1.1164713,3.0281463,0.08317225,0.773387,-0.7653898,0.19506341,1.5178461,-0.7986341,0.24528962,-1.6971872
11199.png,-0.12930232,-1.368307,-0.783285,-0.16212548,-0.3347934,-0.27021843,-1.3506624,-0.6554832,0.022280306,4.090415,-0.62415016,0.9709373
11200.png,-0.452707,-0.8497571,-0.7406376,1.2070961,1.1479459,-0.81302154,-0.65001535,-1.2520974,3.6616883,-0.5883105,-0.2516586,-0.69441044
11201.png,-0.6927979,-0.4237872,4.6803517,-0.006483972,-0.6663517,-0.72732663,-0.41300866,-0.48103887,0.3947396,-1.0446596,-0.58353233,-0.65123844
11202.png,-0.43001065,-1.3089218,-1.0113649,0.015354268,-0.6413614,0.67423916,-0.7667061,-1.5079756,1.83343,-0.9506905,-0.9195093,3.1123528
11203.png,-0.86979496,-0.17871034,-0.18744156,3.5407426,-1.1879336,0.009084009,-0.03666173,-1.4510331,1.6181452,-1.055734,-1.3210585,-0.5604423
11204.png,-0.4831462,-0.9449407,-1.4275516,-0.42540187,-0.06851466,0.9498821,-0.3237482,-1.212456,3.7639098,0.32563314,-0.26938108,-0.47159633
11205.png,-0.24368615,-0.5602826,3.9030313,0.26221347,-0.44428146,-1.0389613,-0.65795344,-0.82619596,0.84939104,-0.80739886,-0.51304656,-0.53008735
11206.png,-0.57870114,-0.7405274,4.2129507,0.43039244,-0.64476365,-0.77480584,-0.76802087,-0.6229551,0.44275,-0.8728055,-0.5577594,-0.5302127
11207.png,-0.5836566,-1.2001262,0.20603552,-0.5753472,-0.72015435,0.39119792,-0.2618874,-1.1918862,0.6630339,-1.3409283,-0.8014601,3.3483725
11208.png,-0.5947882,-0.2757494,-0.8089621,0.108927004,0.1265116,-0.049199626,-0.14308691,-1.4721676,3.1704307,0.3620403,-0.6918207,0.4562019
11209.png,-0.46844077,-1.2240984,-0.6657081,0.64249134,-0.764985,-0.7564224,-0.17107913,-1.5681219,1.6656952,-0.24248862,-1.0877846,2.7149687
11210.png,-1.07629,-0.41197747,3.9281092,0.40121922,-0.5524077,-0.9303785,-1.0207672,-1.1500643,1.6240598,-0.8483289,-1.0135393,-0.81885797
11211.png,-0.24058983,-0.9949719,-0.4008214,-1.0369339,1.1758546,-0.33173388,4.070262,-0.98650086,0.3162631,-0.45011818,0.06630663,-0.9663311
11212.png,-0.30689734,-0.52212495,-0.22322947,-0.8980021,0.3549344,-0.51987535,5.1984005,-0.37354368,-1.2738146,0.44318873,-0.17959562,-0.9633807
11213.png,-0.47278833,-0.2789898,-1.3688322,0.46877006,-0.6160269,2.2040484,-0.3829735,-1.8075163,3.237113,-0.7404179,-0.84758234,-0.86125755
11214.png,-0.48166543,-0.8912571,0.15317616,3.7409134,-1.1510988,0.25805727,-0.5263788,-0.93562984,0.10518863,-0.5587764,-0.4240313,-1.0114723
11215.png,-0.7280333,-0.67863464,4.6056705,0.8827056,-0.81946355,-1.5490553,-0.7560642,-0.88058704,0.36951202,-0.9310803,-0.85133463,-0.47450072
11216.png,-0.7644104,-0.72469336,0.03325297,3.8303094,-0.8444271,-0.21432628,-0.24852327,-1.0778741,0.7720369,-0.48607224,-0.9513655,-0.99115187
11217.png,-0.5009431,-0.7801119,3.257394,1.0884908,-0.81766546,-0.51542,-0.79877555,-1.3882246,1.3534136,-0.7993024,-1.2567763,-1.124286
11218.png,-0.3327377,-0.8185518,-0.446225,-0.054398656,-0.046242237,-0.488646,-0.26045972,-0.31136423,-0.67166096,4.4475975,-0.4298743,-0.3843026
11219.png,-0.47004566,0.32769334,3.872043,-0.26934674,-0.544851,-0.66892713,-0.8451049,-0.70068085,1.4116683,-0.98089063,-0.5601697,-1.2287414
11220.png,-0.6179914,-0.39153874,4.2737403,0.07217571,-0.992484,-0.58003855,-0.64425147,-0.70054555,0.28699148,-0.7945316,-0.5166131,-0.34286606
11221.png,-0.55402,-0.32449675,4.4903955,0.035695445,-0.5451364,-0.5705033,-0.9195192,-0.75319326,1.0360739,-0.87618893,-0.29660788,-0.7015369
11222.png,-0.39592582,-1.2554512,-0.29949337,3.8356857,-0.86682963,0.55382437,-0.389957,-0.40413976,-0.3225984,-0.9304741,-0.7927466,-1.009994
11223.png,-0.4994771,-0.6400469,4.6194687,0.4515319,-0.65814066,-0.7733472,-0.8175792,-0.4337251,0.32960504,-0.8859546,-0.49970633,-1.0224595
11224.png,-1.0110977,-1.4763851,-1.9279604,1.115183,-0.11958853,-0.9386421,-1.1905268,-1.8400999,2.1443658,1.8968443,-1.3313004,1.9374566
11225.png,-1.0829635,1.1263667,0.71662486,3.8304741,-0.7077139,-0.48985916,-1.1032548,-0.6349778,0.1631624,-0.9151598,-0.9781994,-1.1084256
11226.png,0.39573085,-0.87645614,-1.1135108,-0.79605913,-0.3312878,2.2893274,-0.9870845,-0.56677204,1.0090948,-1.0897036,2.8083584,-0.81138337
11227.png,-0.37176043,-0.6238495,-0.18124361,-1.1445514,-0.18937442,-0.55873996,4.8673415,-0.66023076,-0.65267074,-0.21548706,-0.2597487,-0.8334894
11228.png,-1.0791141,-0.7551795,-0.15733266,3.2173357,-0.8934364,0.30631346,-0.9207916,-1.3716965,1.3229749,-1.3607316,-1.537915,0.11684966
11229.png,-0.78372127,-0.29546008,-0.028684057,4.0683155,-0.91933775,-0.09239073,-0.3857127,-0.8570804,1.1728264,-1.0306131,-1.3551061,-0.4045307
11230.png,-0.0130049735,-0.6364324,-0.2153852,-1.1863971,0.32169032,-0.5826492,5.143935,-0.9408305,-0.3598051,-0.30330288,-0.2402663,-0.9134792
11231.png,-0.15139222,-0.8555093,-1.0299222,0.26692474,0.39969274,0.057474226,-1.3011564,-1.1929069,1.5947843,-0.9278071,2.9297643,-0.15252203
11232.png,-1.0300664,-0.6276622,-0.87682927,3.505139,-0.5625795,-0.4576062,-1.1674023,-1.1586727,1.8845134,-0.02478017,-1.1162589,-0.5488149
11233.png,-0.5211765,-0.83922076,-0.79100627,2.100651,-1.0874481,-0.56387836,-0.74145025,-1.485346,2.3489394,-0.1695939,-1.813053,1.2498894
11234.png,-0.4234732,-0.5854319,4.3019395,0.57369167,-0.5856528,-0.81721926,-0.7751921,-0.288661,-0.048237823,-0.82784,-0.566695,-0.98970264
11235.png,-0.60954106,-0.8173116,0.23470454,4.0385575,-0.84364796,-0.047869015,-0.56815696,-0.51122427,0.14947161,-0.21205357,-0.79050636,-1.2557869
11236.png,-0.41774848,-0.853651,-0.4821662,0.9340647,-0.37241814,-0.06072519,-1.2104878,-0.2963832,-0.8636343,4.2059813,-0.30678445,-0.27846164
11237.png,-0.4771046,-0.6888823,4.44337,0.3984091,-0.5728122,-0.9643212,-0.8629231,-0.51755726,0.080634415,-0.77311116,-0.46439344,-0.72403485
11238.png,-0.5087992,-0.53161216,-0.15453753,0.03820455,0.09648825,-0.506219,-0.7210332,-0.5709446,-0.53345376,4.3118567,-0.18506517,-0.08954626
11239.png,-0.11960545,-1.182536,-0.52890265,0.03725095,-0.74834156,4.1822023,-0.48881447,-0.16646886,-0.20147662,-0.9428538,-0.0986008,-1.1192522
11240.png,-0.903273,-0.973882,-0.8475716,0.8308449,0.40974003,-1.3227589,-0.66696936,-1.5700427,3.226304,2.1361692,-1.3053185,0.30906832
11241.png,0.014828831,-1.1203775,-0.54171693,-0.84287673,-0.6619582,4.300941,-0.3436996,-0.09258348,0.21011914,-0.9106746,0.2524534,-0.7429924
11242.png,-0.15625,-0.56951797,-0.28616595,-0.95664555,0.15369911,-0.5542364,4.9866533,-0.5613176,-0.3942525,-0.13933104,-0.32477266,-0.91419053
11243.png,-0.65136147,-0.94472396,-0.035637625,4.4327106,-0.7330054,0.3494134,-0.55656517,-0.3188327,-0.28709164,-0.60848236,-0.8462014,-1.2204974
11244.png,-0.3564091,-0.8278282,-1.2478604,-0.00026348233,-0.7739058,0.010087196,-0.20599836,-1.6307093,3.7558384,-0.38150704,-0.66078234,-0.17485783
11245.png,-0.7798033,-0.27538702,-0.6781776,2.9509933,-0.58091575,-0.41551763,-0.60340255,-1.4007611,2.059025,0.037899345,-1.0236981,-0.62792146
11246.png,-0.87574613,-0.8758096,-0.71024483,1.5210029,-0.5097969,-1.0941529,-0.8234242,-1.7777109,2.9466531,0.8157803,-1.6052109,0.7567371
11247.png,2.0052085,-1.067663,-0.5374413,0.04522109,-1.1533885,-1.126256,-0.47283515,4.070629,-0.5627641,-0.39443696,-0.052458316,-0.98845756
11248.png,0.023287296,-0.9766458,-0.6640452,-0.7712197,-0.5668496,4.2648625,-0.393324,-0.03812626,0.07086134,-0.8143036,0.2022876,-0.853703
11249.png,4.8779345,-0.59796923,-0.5787725,-0.63421506,-0.13206416,-0.044287868,-0.32739452,0.63986117,-0.34844148,-0.013079993,-0.1535824,-0.3010803
11250.png,-0.31790304,-1.7183166,-0.7918591,1.8154023,-1.204278,2.9221191,-0.4220539,-0.70656025,0.7369523,-1.0392327,-0.80492616,-1.176094
11251.png,-0.5922008,-0.5198853,4.6495757,-0.24302068,-0.56360924,-0.5364939,-0.80202895,-0.4450373,0.407392,-0.7398742,-0.55061287,-0.75386816
11252.png,0.25477168,-0.69838977,-1.1176748,-0.3650365,-0.7180996,1.9502227,-1.3924384,-0.74030435,1.0114151,-1.413842,2.9712737,-0.7976115
11253.png,-0.23742555,-0.5014523,4.204312,-0.5127474,-0.57135737,-0.34856558,-0.6297348,-0.3002995,0.022465901,-0.64432037,-0.07641029,-0.46645474
11254.png,0.4373455,-0.49342597,-0.6055305,0.15904772,-0.25198877,-0.35549563,-1.4415494,-0.55345404,0.8589474,-0.723925,3.3828115,-0.4286935
11255.png,-0.4558932,-1.0248661,-0.9062126,2.47044,-1.1602504,2.594665,-0.9331169,-1.5716927,1.2633723,-1.2664752,-1.1875302,-0.7461609
11256.png,-1.1239761,3.709065,-0.46756375,1.5387223,-0.3146783,-0.8212936,-0.7552588,-0.9212778,1.2808743,-1.2278168,-0.6475835,-0.49400127
11257.png,-0.5612977,-0.24423933,-0.8272407,0.012942821,0.10945236,-0.78853554,-0.2215715,-1.2388496,2.8310308,0.8618277,-0.64159966,0.13994049
11258.png,-0.27165627,0.21961829,-1.522206,1.3965809,-1.0248699,0.33079383,-0.7185242,-1.4975762,1.6711206,-0.883132,0.96100324,-1.009788
11259.png,-0.25406843,-1.0091103,3.8056018,0.3251341,-0.73907965,0.98725927,-0.9397663,-0.33936858,-0.15612191,-1.2648652,-0.6288226,-1.1547296
11260.png,-1.0918019,0.9353763,-1.1154432,1.5439918,-0.5645316,-0.8415076,-0.88541996,-1.6019003,3.096396,0.22374037,-1.1444728,-0.16220552
11261.png,-0.623376,-1.8786806,-0.9456808,0.0022001043,-0.9095367,0.3347245,-0.67077243,-1.2549639,0.6149024,-0.8505829,-1.2003334,4.0849075
11262.png,-0.24084592,-0.90400183,-0.25984395,-0.09333265,0.34618086,-0.17522988,-0.72772443,-0.33471537,-0.89000154,3.9837916,0.00698057,-0.5019541
11263.png,4.6193194,-0.92412937,-0.55108315,-0.40637082,-0.24059081,-0.07414427,-0.43664348,0.68076766,-0.19088826,-0.122094065,-0.34037662,-0.043988146
11264.png,4.515556,-1.4296867,-0.6001867,-0.33252558,-0.8878492,-1.0094166,-0.6956262,1.138119,0.25088087,0.3030206,-0.49704713,-0.6796261
11265.png,-0.8400239,3.1209476,-0.94052786,1.7387698,-0.25384662,-0.6295235,-0.79489326,-1.0302539,1.2105172,-1.395272,-0.40171552,-0.8005167
11266.png,0.23266524,-0.6965213,-0.78637266,-0.3533807,-0.607092,4.0833993,-0.63023835,-0.17855537,0.42688867,-0.928555,0.42452323,-0.72376394
11267.png,-0.5503451,-1.0529101,-0.10749665,4.3335066,-0.8105913,0.45871925,-0.84538853,-0.16097721,-0.40529114,-0.5054759,-0.849938,-1.280595
11268.png,-0.54078865,-0.8024339,-0.33307132,-1.1619658,0.41680217,-0.4432879,4.7036657,-0.87600803,-0.43393925,-0.21030658,-0.3099866,-1.0290236
11269.png,-0.11381686,-0.37095192,-0.20968387,-0.90767205,0.56524986,-0.5310435,5.0401974,-0.5318235,-0.6283038,-0.19098775,-0.22290958,-0.8945812
11270.png,-0.81614715,-1.420269,-0.4721257,2.8537064,-1.4011068,0.90871054,-1.1496766,-1.4051716,0.41415116,-1.1377462,-1.5616407,1.594482
11271.png,-0.5135259,-1.4962318,-0.63620114,3.8866012,-1.4127635,1.2194984,-1.5856335,-0.30772734,0.09444195,-1.0780776,-1.1138622,-0.6054802
11272.png,-0.19563165,-0.96229523,-0.83310676,-0.46711093,-0.76928544,3.6716251,-0.015008017,-1.006916,1.8676052,-1.0337831,-0.76917017,-0.3581313
11273.png,-0.3450649,-0.4394029,4.422776,-0.75122654,-0.5789552,-0.45638254,-0.778145,-0.57345295,0.5406784,-0.8938789,-0.37987757,-0.46730828
11274.png,-0.4168564,-0.6630213,0.16851415,3.4956725,-0.88085455,-0.11232139,-0.3642664,-0.75886905,0.22256604,-0.35716462,-0.82705164,-0.8662889
11275.png,-0.001925841,-1.0144458,-1.0316699,-0.31938612,-0.75645936,3.7494555,-0.041808203,-1.1403589,1.897876,-1.0818236,-0.752011,-0.41647607
11276.png,-0.59029263,-0.4561897,4.4858294,0.11097116,-0.55941015,-0.55367196,-0.78061223,-0.7694441,0.7364305,-0.80599654,-0.64407146,-0.9414258
11277.png,3.3109322,-1.453589,-0.75301385,-0.5541249,-1.106642,0.15197705,0.05779463,0.5768084,0.23885097,-0.7074297,0.23979753,0.30503166
11278.png,-0.33607087,-0.61063194,4.4011116,-0.6533395,-0.6380672,-0.26723439,-0.77848613,-0.30675125,0.05212511,-0.43841583,-0.06380138,-0.6392449
11279.png,-1.1391394,-0.6097133,-0.18874796,4.554589,-0.93534756,0.08088467,-1.0947534,-1.0593936,0.8840337,-0.47212496,-1.2321002,-0.7896645
11280.png,-0.6567402,-1.1012293,-0.6172383,2.2465525,-0.9840676,-0.6346524,-0.7437163,-1.0208247,0.67387795,2.9683526,-0.9926047,-0.27302587
11281.png,-0.95967925,-0.2532668,-0.30823034,3.9062376,-0.8839074,0.13205813,-0.72588605,-0.8450363,0.7352208,-0.9929985,-1.4231331,-0.99237025
11282.png,-0.47435954,-0.17470501,-0.8742269,1.0044098,0.6814423,-0.21643247,-0.17041056,-1.6474413,2.7473416,0.056223884,0.47836518,-1.1348379
11283.png,-0.9178474,-0.56581014,-1.0069542,2.9155998,-1.0058197,-0.2888266,-1.2973169,-1.7419477,2.1655278,0.46793827,-1.4027662,-0.08291227
11284.png,-0.42809227,-0.021009415,-1.308729,0.5827399,-0.41415542,-0.7586758,-0.30304375,-1.6209183,3.8265464,0.2528155,-0.6114042,-0.20326933
11285.png,-0.5697661,-1.2574816,-0.88341504,0.15729141,-0.3487776,-0.42462814,-0.64254785,-1.1769196,-0.56923276,3.3004282,-0.7610759,1.1201222
11286.png,1.9685528,-1.2507768,-1.1286068,-0.8346914,-0.71262336,3.1355786,0.34197986,0.16427648,-0.09231828,-0.6810751,0.07374457,-0.7842607
11287.png,4.3466253,-0.7521007,-0.6597692,-0.36027414,-0.13095327,-0.5301452,-0.15608956,0.57982254,-0.0092628,-0.23840274,-0.23108643,-0.061979644
11288.png,-1.0255702,-0.7406584,0.30839276,4.048745,-0.76497495,-0.17447446,-0.5042704,-1.0454037,0.979537,-0.7139692,-1.0252473,-0.7216878
11289.png,-0.43233204,-1.1811726,-0.55539906,1.1831379,-0.7333272,3.925225,-0.6536088,-0.26876447,0.006903231,-0.85777384,-0.40477145,-1.4638283
11290.png,-0.42207775,-0.9180051,-0.8090215,-0.13467401,0.173625,-0.29832846,-0.7986429,-0.70710105,0.15899272,4.0242796,-0.45865956,-0.17764157
11291.png,-0.80716515,-0.36017722,-1.1895443,0.36969557,0.26970264,-1.1571654,-0.73097855,-1.257426,1.7203193,4.234722,-0.8201345,-0.42499444
11292.png,-0.80964404,-1.1598957,-1.0773859,1.3753308,-0.40438038,-0.5264789,-0.7971327,-1.8132384,3.25215,0.9880997,-0.7705447,0.89433724
11293.png,-1.0816543,-1.3497764,-0.65191376,2.9515502,-1.3009139,-0.20771143,-1.6791604,-1.4965276,0.2882923,1.7233281,-1.3249643,0.8713604
11294.png,-0.086391635,-1.1443224,-0.6226438,-1.0422802,-0.6826075,4.2885585,-0.4680852,-0.011503845,0.035131484,-0.87812215,0.20470767,-0.6430973
11295.png,-0.8453474,-0.7081144,0.34874153,4.259413,-0.94105107,0.08211913,-0.5566014,-0.53303194,0.03179577,-0.8155227,-1.1999985,-1.2006891
11296.png,-0.45237327,-0.8367861,-0.35798746,0.24767369,-0.16322422,-0.22194949,-0.9159774,-0.31888568,-1.1111197,4.0771484,-0.26800895,-0.21809438
11297.png,0.43336362,-1.6243958,-1.5351753,-0.21310762,-0.1379745,-1.6864316,-0.48163524,-0.91937584,1.9838102,4.019309,-1.4515512,-0.26192018
11298.png,-0.98540324,-0.9691167,-0.4863364,3.8811817,-0.9679007,0.1913957,-1.0472325,-0.68007314,0.15334079,0.16826516,-0.9356002,-0.949404
11299.png,-0.84076566,-0.3220951,-0.132918,2.9391928,-0.69319785,-0.9814439,-0.533657,-1.5064759,2.5233831,-0.87580013,-1.3034847,0.07097502
11300.png,-0.61347497,0.4455555,-1.0378776,0.58675635,-0.5556462,-0.8057033,-1.2772352,-1.8874717,4.248875,-0.094283536,-0.70062745,-0.24367905
11301.png,-0.5655385,-0.333304,2.9599075,2.0050783,-0.699913,-1.1904839,-1.131753,-0.98783684,1.1785722,-0.5528284,-1.3358766,-0.86956644
